[reward] kaggle-aligned: terminal +1 win/+1 tie>0/-1 loss/-1 double-wipeout; is_terminal at step >= episode_steps-2; SHAPING_SCALE=0.0; v1: KEEP_HOME=0.0 FLEET_SIZE=0.0/norm20.0; v2 (expert-replay calibrated): PROD_SHARE=0.0 PLANET_SHARE=0.0 FLEET_LOG=0.0/ref500.0/floor0.3; v3 (top10-2630ep calibrated): PROD_SHARE_DELTA=0.0 EMIT_LOG=0.0 EMIT_GATED=0.0 RELEASE=0.0/K20.0 CAPTURE=0.02; ANTI_HOARD=0.02/thresh0.55; episode_steps=500 (kaggle=500, mismatch=False); wins_needed=2 (multi-match=BO3)
[gated-pool] seed_paths=./ckpt_multi_action_v16a_capture/ckpt_003199.pkl snapshot_current=False
[shape-adapter] padded tensors:
  encoder/planet_proj/kernel: (39, 256) -> (63, 256)
  encoder/global_proj/kernel: (27, 256) -> (427, 256)
  emit_head/fc1/kernel: (527, 64) -> (532, 64)
  pct_head/fc1/kernel: (775, 128) -> (776, 128)
[gated-pool] shape-adapted seed opponent ./ckpt_multi_action_v16a_capture/ckpt_003199.pkl
upd    0  steps    2048  sps 44  opp rand  loss -0.072  pg -0.0724  v 0.010  ev +0.12  adv_std 0.140  tR +0.00  ent[s/d/p/e] 0.12/2.92/0.15/0.68  emits 0.48  spf 7.5  z0 0.56  garr 7.2  tG 10  e2 0.04  nF 4.3  pS 0.05  ptS 0.06  fLog 0.30  pdΔ -0.4459  pkR 11.56  clip 0.09  kl +0.003
upd 1124  steps 2304000  sps 1251  opp rand  loss +0.147  pg +0.1478  v 0.002  ev +0.98  adv_std 0.052  tR -0.50  ent[s/d/p/e] 0.34/1.80/0.14/0.03  emits 0.01  spf 129.7  z0 0.99  garr 521.0  tG 662  e2 0.00  nF 0.0  pS 0.07  ptS 0.07  fLog 0.47  pdΔ -0.4282  pkR 3.90  clip 0.00  kl -0.000 align[spf 21.2 e2 0.00 z0 1.00 n=50]
upd 1125  steps 2306048  sps 1252  opp frzn  loss +0.192  pg +0.1927  v 0.001  ev +0.98  adv_std 0.047  tR -1.00  ent[s/d/p/e] 0.14/1.45/0.00/0.01  emits 0.00  spf 41.4  z0 1.00  garr 540.5  tG 712  e2 0.00  nF 0.0  pS 0.07  ptS 0.07  fLog 0.33  pdΔ -0.4270  pkR 3.69  clip 0.00  kl +0.000 align[spf 21.5 e2 0.00 z0 1.00 n=50]
upd 1126  steps 2308096  sps 1253  opp frzn  loss -0.061  pg -0.0609  v 0.002  ev +0.98  adv_std 0.055  tR -0.67  ent[s/d/p/e] 0.13/0.72/0.00/0.01  emits 0.00  spf 31.1  z0 1.00  garr 497.5  tG 681  e2 0.00  nF 0.0  pS 0.07  ptS 0.07  fLog 0.19  pdΔ -0.4292  pkR 4.62  clip 0.00  kl +0.000 align[spf 22.0 e2 0.00 z0 1.00 n=50]
upd 1127  steps 2310144  sps 1253  opp rand  loss -0.028  pg -0.0278  v 0.001  ev +0.99  adv_std 0.042  tR -1.00  ent[s/d/p/e] 0.27/1.79/0.00/0.01  emits 0.00  spf 79.8  z0 1.00  garr 481.4  tG 680  e2 0.00  nF 0.0  pS 0.07  ptS 0.07  fLog 0.47  pdΔ -0.4286  pkR 5.40  clip 0.00  kl -0.000 align[spf 22.0 e2 0.00 z0 1.00 n=50]
upd 1128  steps 2312192  sps 1254  opp rand  loss -0.022  pg -0.0219  v 0.002  ev +0.97  adv_std 0.054  tR -0.33  ent[s/d/p/e] 0.12/1.07/0.00/0.02  emits 0.00  spf 27.6  z0 1.00  garr 508.9  tG 717  e2 0.00  nF 0.0  pS 0.07  ptS 0.07  fLog 0.25  pdΔ -0.4284  pkR 5.82  clip 0.00  kl +0.000 align[spf 22.0 e2 0.00 z0 1.00 n=50]
upd 1129  steps 2314240  sps 1255  opp rand  loss +0.120  pg +0.1187  v 0.006  ev +0.91  adv_std 0.097  tR +0.00  ent[s/d/p/e] 0.49/2.53/0.00/0.03  emits 0.01  spf 138.1  z0 1.00  garr 515.6  tG 735  e2 0.00  nF 0.0  pS 0.07  ptS 0.07  fLog 0.62  pdΔ -0.4276  pkR 6.27  clip 0.00  kl +0.000 align[spf 22.0 e2 0.00 z0 1.00 n=50]
upd 1130  steps 2316288  sps 1256  opp frzn  loss -0.020  pg -0.0193  v 0.002  ev +0.95  adv_std 0.062  tR -0.60  ent[s/d/p/e] 0.45/2.54/0.00/0.02  emits 0.01  spf 198.4  z0 0.99  garr 493.6  tG 650  e2 0.00  nF 0.0  pS 0.07  ptS 0.06  fLog 0.66  pdΔ -0.4307  pkR 4.22  clip 0.01  kl +0.002 align[spf 26.0 e2 0.00 z0 1.00 n=50]
upd 1131  steps 2318336  sps 1257  opp rand  loss -0.095  pg -0.0971  v 0.004  ev +0.92  adv_std 0.083  tR +1.00  ent[s/d/p/e] 0.00/0.36/0.00/0.01  emits 0.00  spf 7.1  z0 1.00  garr 515.4  tG 651  e2 0.00  nF 0.0  pS 0.07  ptS 0.06  fLog 0.08  pdΔ -0.4330  pkR 4.46  clip 0.00  kl +0.000 align[spf 26.0 e2 0.00 z0 1.00 n=50]
upd 1132  steps 2320384  sps 1258  opp frzn  loss -0.232  pg -0.2310  v 0.000  ev +0.99  adv_std 0.025  tR -1.00  ent[s/d/p/e] 0.19/1.08/0.00/0.02  emits 0.00  spf 64.1  z0 1.00  garr 533.3  tG 672  e2 0.00  nF 0.0  pS 0.07  ptS 0.06  fLog 0.30  pdΔ -0.4321  pkR 4.75  clip 0.00  kl -0.000 align[spf 27.3 e2 0.00 z0 1.00 n=50]
upd 1133  steps 2322432  sps 1259  opp frzn  loss -0.129  pg -0.1282  v 0.002  ev +0.98  adv_std 0.034  tR -0.50  ent[s/d/p/e] 0.22/2.51/0.07/0.03  emits 0.01  spf 121.5  z0 0.99  garr 522.9  tG 643  e2 0.00  nF 0.1  pS 0.07  ptS 0.06  fLog 0.62  pdΔ -0.4341  pkR 5.40  clip 0.01  kl +0.000 align[spf 29.7 e2 0.00 z0 1.00 n=50]
upd 1134  steps 2324480  sps 1259  opp frzn  loss -0.064  pg -0.0663  v 0.008  ev +0.88  adv_std 0.113  tR -0.33  ent[s/d/p/e] 0.46/2.15/0.04/0.03  emits 0.01  spf 49.1  z0 0.99  garr 448.9  tG 573  e2 0.00  nF 0.1  pS 0.07  ptS 0.06  fLog 0.48  pdΔ -0.4295  pkR 5.98  clip 0.01  kl -0.000 align[spf 29.2 e2 0.00 z0 1.00 n=50]
upd 1135  steps 2326528  sps 1260  opp rand  loss -0.205  pg -0.2052  v 0.005  ev +0.93  adv_std 0.087  tR -0.20  ent[s/d/p/e] 0.78/2.49/0.06/0.05  emits 0.01  spf 57.1  z0 0.99  garr 459.1  tG 590  e2 0.00  nF 0.1  pS 0.08  ptS 0.07  fLog 0.53  pdΔ -0.4243  pkR 5.89  clip 0.01  kl +0.001 align[spf 29.2 e2 0.00 z0 1.00 n=50]
upd 1136  steps 2328576  sps 1261  opp frzn  loss -0.133  pg -0.1324  v 0.003  ev +0.96  adv_std 0.066  tR -0.50  ent[s/d/p/e] 0.94/2.49/0.01/0.06  emits 0.01  spf 83.2  z0 0.99  garr 472.4  tG 589  e2 0.00  nF 0.1  pS 0.08  ptS 0.07  fLog 0.57  pdΔ -0.4229  pkR 5.52  clip 0.01  kl +0.001 align[spf 30.8 e2 0.00 z0 1.00 n=50]
upd 1137  steps 2330624  sps 1262  opp frzn  loss -0.014  pg -0.0124  v 0.002  ev +0.97  adv_std 0.062  tR -0.67  ent[s/d/p/e] 1.19/2.78/0.02/0.09  emits 0.03  spf 80.5  z0 0.98  garr 463.6  tG 563  e2 0.00  nF 0.2  pS 0.08  ptS 0.07  fLog 0.62  pdΔ -0.4191  pkR 3.94  clip 0.03  kl +0.004 align[spf 31.6 e2 0.00 z0 1.00 n=50]
upd 1138  steps 2332672  sps 1263  opp rand  loss -0.122  pg -0.1207  v 0.001  ev +0.98  adv_std 0.043  tR -0.33  ent[s/d/p/e] 1.23/2.79/0.01/0.06  emits 0.02  spf 59.9  z0 0.98  garr 458.2  tG 563  e2 0.00  nF 0.3  pS 0.09  ptS 0.08  fLog 0.59  pdΔ -0.4122  pkR 3.73  clip 0.01  kl +0.000 align[spf 31.6 e2 0.00 z0 1.00 n=50]
upd 1139  steps 2334720  sps 1264  opp rand  loss +0.145  pg +0.1460  v 0.003  ev +0.94  adv_std 0.079  tR +0.00  ent[s/d/p/e] 1.37/2.80/0.00/0.07  emits 0.03  spf 79.9  z0 0.97  garr 486.8  tG 613  e2 0.00  nF 0.4  pS 0.09  ptS 0.08  fLog 0.63  pdΔ -0.4074  pkR 3.55  clip 0.01  kl +0.001 align[spf 31.6 e2 0.00 z0 1.00 n=50]
upd 1140  steps 2336768  sps 1265  opp rand  loss +0.115  pg +0.1166  v 0.001  ev +0.98  adv_std 0.032  tR -1.00  ent[s/d/p/e] 1.52/2.77/0.01/0.09  emits 0.03  spf 84.2  z0 0.97  garr 517.9  tG 681  e2 0.00  nF 0.3  pS 0.10  ptS 0.09  fLog 0.66  pdΔ -0.3992  pkR 3.56  clip 0.02  kl -0.001 align[spf 31.6 e2 0.00 z0 1.00 n=50]
upd 1141  steps 2338816  sps 1265  opp rand  loss -0.280  pg -0.2803  v 0.005  ev +0.92  adv_std 0.092  tR -0.43  ent[s/d/p/e] 1.55/2.81/0.01/0.04  emits 0.02  spf 77.3  z0 0.98  garr 543.3  tG 758  e2 0.00  nF 0.2  pS 0.11  ptS 0.10  fLog 0.65  pdΔ -0.3919  pkR 4.54  clip 0.01  kl +0.004 align[spf 31.6 e2 0.00 z0 1.00 n=50]
upd 1142  steps 2340864  sps 1266  opp frzn  loss +0.105  pg +0.1029  v 0.007  ev +0.90  adv_std 0.111  tR -0.33  ent[s/d/p/e] 1.03/1.80/0.00/0.03  emits 0.01  spf 82.7  z0 0.99  garr 516.0  tG 784  e2 0.00  nF 0.1  pS 0.11  ptS 0.10  fLog 0.43  pdΔ -0.3910  pkR 6.16  clip 0.00  kl -0.000 align[spf 33.2 e2 0.00 z0 1.00 n=50]
upd 1143  steps 2342912  sps 1267  opp frzn  loss +0.082  pg +0.0827  v 0.003  ev +0.95  adv_std 0.081  tR -0.33  ent[s/d/p/e] 1.52/2.83/0.00/0.05  emits 0.01  spf 205.4  z0 0.99  garr 483.3  tG 796  e2 0.00  nF 0.1  pS 0.11  ptS 0.10  fLog 0.79  pdΔ -0.3895  pkR 7.81  clip 0.01  kl -0.001 align[spf 37.4 e2 0.00 z0 1.00 n=50]
upd 1144  steps 2344960  sps 1268  opp rand  loss +0.281  pg +0.2826  v 0.001  ev +0.98  adv_std 0.047  tR -1.00  ent[s/d/p/e] 1.61/2.82/0.01/0.06  emits 0.02  spf 150.8  z0 0.98  garr 507.0  tG 853  e2 0.00  nF 0.2  pS 0.12  ptS 0.10  fLog 0.76  pdΔ -0.3841  pkR 7.86  clip 0.01  kl +0.000 align[spf 37.4 e2 0.00 z0 1.00 n=50]
upd 1145  steps 2347008  sps 1269  opp rand  loss +0.166  pg +0.1683  v 0.002  ev +0.97  adv_std 0.054  tR -0.33  ent[s/d/p/e] 1.55/2.81/0.01/0.10  emits 0.03  spf 107.5  z0 0.98  garr 521.9  tG 897  e2 0.00  nF 0.2  pS 0.12  ptS 0.10  fLog 0.69  pdΔ -0.3800  pkR 8.14  clip 0.04  kl +0.003 align[spf 37.4 e2 0.00 z0 1.00 n=50]
upd 1146  steps 2349056  sps 1270  opp frzn  loss +0.030  pg +0.0326  v 0.001  ev +0.97  adv_std 0.049  tR -1.00  ent[s/d/p/e] 1.96/2.57/0.02/0.13  emits 0.08  spf 132.1  z0 0.96  garr 511.0  tG 852  e2 0.02  nF 0.6  pS 0.13  ptS 0.11  fLog 0.69  pdΔ -0.3749  pkR 7.29  clip 0.05  kl +0.011 align[spf 40.0 e2 0.00 z0 1.00 n=50]
upd 1147  steps 2351104  sps 1270  opp rand  loss -0.080  pg -0.0774  v 0.002  ev +0.97  adv_std 0.043  tR -1.00  ent[s/d/p/e] 1.89/2.63/0.02/0.17  emits 0.20  spf 65.0  z0 0.93  garr 537.8  tG 827  e2 0.04  nF 1.9  pS 0.14  ptS 0.12  fLog 0.51  pdΔ -0.3614  pkR 4.78  clip 0.05  kl +0.024 align[spf 40.0 e2 0.00 z0 1.00 n=50]
upd 1148  steps 2353152  sps 1271  opp frzn  loss -0.152  pg -0.1505  v 0.004  ev +0.94  adv_std 0.063  tR +0.00  ent[s/d/p/e] 2.13/2.46/0.02/0.18  emits 0.20  spf 49.8  z0 0.93  garr 549.7  tG 803  e2 0.04  nF 2.8  pS 0.14  ptS 0.12  fLog 0.52  pdΔ -0.3633  pkR 4.60  clip 0.05  kl +0.017 align[spf 41.0 e2 0.00 z0 1.00 n=50]
upd 1149  steps 2355200  sps 1272  opp frzn  loss -0.139  pg -0.1392  v 0.006  ev +0.91  adv_std 0.087  tR +0.00  ent[s/d/p/e] 2.26/2.15/0.04/0.17  emits 0.24  spf 38.7  z0 0.93  garr 560.8  tG 795  e2 0.05  nF 3.4  pS 0.14  ptS 0.12  fLog 0.51  pdΔ -0.3634  pkR 5.09  clip 0.05  kl +0.038 align[spf 41.8 e2 0.00 z0 0.99 n=50]
upd 1150  steps 2357248  sps 1273  opp frzn  loss +0.009  pg +0.0091  v 0.004  ev +0.94  adv_std 0.085  tR -0.14  ent[s/d/p/e] 1.65/2.27/0.12/0.12  emits 0.18  spf 21.7  z0 0.95  garr 485.3  tG 687  e2 0.03  nF 3.0  pS 0.13  ptS 0.12  fLog 0.39  pdΔ -0.3735  pkR 5.12  clip 0.05  kl +0.009 align[spf 42.2 e2 0.00 z0 0.99 n=50]
upd 1151  steps 2359296  sps 1274  opp frzn  loss +0.077  pg +0.0771  v 0.006  ev +0.90  adv_std 0.107  tR -1.00  ent[s/d/p/e] 1.97/2.67/0.13/0.08  emits 0.16  spf 17.2  z0 0.96  garr 465.6  tG 669  e2 0.03  nF 2.8  pS 0.12  ptS 0.11  fLog 0.35  pdΔ -0.3795  pkR 4.81  clip 0.03  kl +0.019 align[spf 39.5 e2 0.00 z0 0.99 n=50]
upd 1152  steps 2361344  sps 1275  opp frzn  loss -0.397  pg -0.3950  v 0.002  ev +0.96  adv_std 0.061  tR -0.71  ent[s/d/p/e] 1.98/2.82/0.08/0.07  emits 0.10  spf 25.5  z0 0.97  garr 473.3  tG 680  e2 0.02  nF 2.1  pS 0.11  ptS 0.10  fLog 0.36  pdΔ -0.3945  pkR 6.21  clip 0.03  kl +0.006 align[spf 40.0 e2 0.00 z0 0.99 n=50]
upd 1153  steps 2363392  sps 1275  opp rand  loss -0.220  pg -0.2197  v 0.005  ev +0.90  adv_std 0.092  tR +0.00  ent[s/d/p/e] 2.06/2.71/0.34/0.09  emits 0.11  spf 29.5  z0 0.96  garr 459.6  tG 606  e2 0.03  nF 1.9  pS 0.10  ptS 0.09  fLog 0.41  pdΔ -0.4047  pkR 7.67  clip 0.02  kl +0.016 align[spf 40.0 e2 0.00 z0 0.99 n=50]
upd 1154  steps 2365440  sps 1276  opp frzn  loss +0.081  pg +0.0829  v 0.002  ev +0.97  adv_std 0.061  tR -1.00  ent[s/d/p/e] 2.10/2.84/0.46/0.10  emits 0.12  spf 16.4  z0 0.96  garr 498.0  tG 611  e2 0.02  nF 2.0  pS 0.09  ptS 0.08  fLog 0.37  pdΔ -0.4090  pkR 3.93  clip 0.02  kl +0.001 align[spf 40.3 e2 0.00 z0 0.99 n=50]
upd 1155  steps 2367488  sps 1277  opp frzn  loss -0.147  pg -0.1462  v 0.003  ev +0.95  adv_std 0.071  tR -0.67  ent[s/d/p/e] 2.00/2.85/0.43/0.09  emits 0.12  spf 16.7  z0 0.96  garr 506.7  tG 646  e2 0.02  nF 2.3  pS 0.09  ptS 0.08  fLog 0.37  pdΔ -0.4083  pkR 4.27  clip 0.05  kl +0.008 align[spf 40.2 e2 0.00 z0 0.99 n=50]
upd 1156  steps 2369536  sps 1278  opp rand  loss -0.432  pg -0.4296  v 0.002  ev +0.97  adv_std 0.052  tR -0.71  ent[s/d/p/e] 2.01/2.87/0.21/0.11  emits 0.15  spf 20.5  z0 0.96  garr 531.3  tG 673  e2 0.03  nF 2.3  pS 0.09  ptS 0.08  fLog 0.36  pdΔ -0.4090  pkR 4.37  clip 0.04  kl +0.006 align[spf 40.2 e2 0.00 z0 0.99 n=50]
upd 1157  steps 2371584  sps 1279  opp frzn  loss +0.408  pg +0.4105  v 0.001  ev +0.97  adv_std 0.046  tR -1.00  ent[s/d/p/e] 1.95/2.85/0.39/0.08  emits 0.08  spf 29.4  z0 0.98  garr 519.4  tG 674  e2 0.02  nF 1.6  pS 0.08  ptS 0.08  fLog 0.46  pdΔ -0.4156  pkR 4.59  clip 0.02  kl +0.018 align[spf 40.8 e2 0.00 z0 0.99 n=50]
upd 1158  steps 2373632  sps 1280  opp frzn  loss +0.083  pg +0.0848  v 0.002  ev +0.95  adv_std 0.055  tR -0.50  ent[s/d/p/e] 2.29/2.87/0.25/0.06  emits 0.09  spf 24.6  z0 0.97  garr 477.4  tG 654  e2 0.02  nF 1.5  pS 0.09  ptS 0.08  fLog 0.44  pdΔ -0.4132  pkR 5.11  clip 0.02  kl +0.006 align[spf 41.3 e2 0.01 z0 0.99 n=50]
upd 1159  steps 2375680  sps 1280  opp rand  loss +0.059  pg +0.0598  v 0.004  ev +0.93  adv_std 0.087  tR -0.50  ent[s/d/p/e] 2.37/2.87/0.16/0.06  emits 0.11  spf 26.1  z0 0.97  garr 487.5  tG 653  e2 0.02  nF 1.7  pS 0.09  ptS 0.08  fLog 0.42  pdΔ -0.4139  pkR 4.98  clip 0.02  kl -0.002 align[spf 41.3 e2 0.01 z0 0.99 n=50]
upd 1160  steps 2377728  sps 1281  opp frzn  loss +0.262  pg +0.2621  v 0.006  ev +0.92  adv_std 0.101  tR +0.33  ent[s/d/p/e] 2.16/2.86/0.17/0.08  emits 0.13  spf 22.6  z0 0.97  garr 512.9  tG 658  e2 0.02  nF 1.9  pS 0.08  ptS 0.08  fLog 0.41  pdΔ -0.4164  pkR 5.37  clip 0.03  kl -0.000 align[spf 41.8 e2 0.01 z0 0.99 n=50]
upd 1161  steps 2379776  sps 1282  opp frzn  loss +0.287  pg +0.2891  v 0.001  ev +0.98  adv_std 0.053  tR -1.00  ent[s/d/p/e] 2.17/2.86/0.16/0.06  emits 0.09  spf 24.8  z0 0.98  garr 468.8  tG 579  e2 0.02  nF 1.7  pS 0.08  ptS 0.08  fLog 0.39  pdΔ -0.4199  pkR 4.26  clip 0.02  kl +0.000 align[spf 42.3 e2 0.01 z0 0.99 n=50]
upd 1162  steps 2381824  sps 1283  opp rand  loss +0.093  pg +0.0950  v 0.002  ev +0.96  adv_std 0.062  tR -1.00  ent[s/d/p/e] 2.32/2.86/0.29/0.05  emits 0.07  spf 41.4  z0 0.98  garr 479.4  tG 606  e2 0.01  nF 1.3  pS 0.08  ptS 0.08  fLog 0.48  pdΔ -0.4176  pkR 5.19  clip 0.01  kl -0.000 align[spf 42.3 e2 0.01 z0 0.99 n=50]
upd 1163  steps 2383872  sps 1284  opp rand  loss -0.125  pg -0.1226  v 0.001  ev +0.99  adv_std 0.030  tR -1.00  ent[s/d/p/e] 2.18/2.86/0.26/0.05  emits 0.08  spf 23.7  z0 0.98  garr 551.0  tG 705  e2 0.02  nF 1.3  pS 0.08  ptS 0.08  fLog 0.39  pdΔ -0.4154  pkR 5.78  clip 0.01  kl +0.002 align[spf 42.3 e2 0.01 z0 0.99 n=50]
upd 1164  steps 2385920  sps 1285  opp rand  loss -0.028  pg -0.0253  v 0.001  ev +0.98  adv_std 0.042  tR -1.00  ent[s/d/p/e] 2.02/2.85/0.39/0.07  emits 0.14  spf 21.5  z0 0.97  garr 592.4  tG 774  e2 0.03  nF 2.0  pS 0.09  ptS 0.09  fLog 0.40  pdΔ -0.4130  pkR 6.67  clip 0.02  kl +0.001 align[spf 42.3 e2 0.01 z0 0.99 n=50]
upd 1165  steps 2387968  sps 1286  opp frzn  loss +0.011  pg +0.0123  v 0.002  ev +0.96  adv_std 0.071  tR -0.82  ent[s/d/p/e] 2.07/2.87/0.31/0.07  emits 0.14  spf 40.7  z0 0.96  garr 565.0  tG 722  e2 0.03  nF 2.0  pS 0.08  ptS 0.08  fLog 0.43  pdΔ -0.4169  pkR 6.45  clip 0.02  kl -0.000 align[spf 43.1 e2 0.01 z0 0.99 n=50]
upd 1166  steps 2390016  sps 1286  opp rand  loss +0.041  pg +0.0434  v 0.001  ev +0.96  adv_std 0.056  tR -1.00  ent[s/d/p/e] 2.20/2.88/0.28/0.07  emits 0.10  spf 28.5  z0 0.97  garr 527.0  tG 617  e2 0.02  nF 1.7  pS 0.08  ptS 0.07  fLog 0.44  pdΔ -0.4241  pkR 3.79  clip 0.01  kl +0.001 align[spf 43.1 e2 0.01 z0 0.99 n=50]
upd 1167  steps 2392064  sps 1287  opp frzn  loss -0.560  pg -0.5580  v 0.001  ev +0.96  adv_std 0.049  tR -0.71  ent[s/d/p/e] 2.35/2.89/0.36/0.07  emits 0.10  spf 22.9  z0 0.98  garr 526.4  tG 602  e2 0.02  nF 1.4  pS 0.08  ptS 0.08  fLog 0.42  pdΔ -0.4234  pkR 3.29  clip 0.01  kl +0.000 align[spf 43.5 e2 0.01 z0 0.99 n=50]
upd 1168  steps 2394112  sps 1288  opp frzn  loss +0.261  pg +0.2638  v 0.001  ev +0.97  adv_std 0.040  tR -1.00  ent[s/d/p/e] 2.50/2.89/0.37/0.03  emits 0.04  spf 45.5  z0 0.99  garr 504.1  tG 574  e2 0.01  nF 0.8  pS 0.07  ptS 0.07  fLog 0.51  pdΔ -0.4261  pkR 3.67  clip 0.01  kl +0.001 align[spf 43.8 e2 0.01 z0 0.99 n=50]
upd 1169  steps 2396160  sps 1289  opp rand  loss +0.521  pg +0.5239  v 0.001  ev +0.98  adv_std 0.033  tR -1.00  ent[s/d/p/e] 2.58/2.88/0.47/0.05  emits 0.07  spf 30.6  z0 0.98  garr 519.6  tG 601  e2 0.01  nF 0.8  pS 0.07  ptS 0.07  fLog 0.47  pdΔ -0.4264  pkR 3.88  clip 0.01  kl +0.001 align[spf 43.8 e2 0.01 z0 0.99 n=50]
upd 1170  steps 2398208  sps 1290  opp rand  loss +0.280  pg +0.2821  v 0.002  ev +0.96  adv_std 0.055  tR -1.00  ent[s/d/p/e] 2.26/2.87/0.36/0.06  emits 0.09  spf 25.3  z0 0.98  garr 558.4  tG 645  e2 0.01  nF 1.2  pS 0.07  ptS 0.07  fLog 0.44  pdΔ -0.4283  pkR 3.96  clip 0.01  kl +0.001 align[spf 43.8 e2 0.01 z0 0.99 n=50]
upd 1171  steps 2400256  sps 1291  opp rand  loss +0.164  pg +0.1660  v 0.002  ev +0.98  adv_std 0.038  tR -1.00  ent[s/d/p/e] 2.14/2.88/0.38/0.07  emits 0.07  spf 42.7  z0 0.97  garr 507.4  tG 613  e2 0.01  nF 1.2  pS 0.07  ptS 0.07  fLog 0.47  pdΔ -0.4257  pkR 4.69  clip 0.01  kl +0.001 align[spf 43.8 e2 0.01 z0 0.99 n=50]
upd 1172  steps 2402304  sps 1291  opp frzn  loss +0.123  pg +0.1220  v 0.008  ev +0.85  adv_std 0.122  tR -0.71  ent[s/d/p/e] 1.75/2.88/0.27/0.09  emits 0.11  spf 19.3  z0 0.96  garr 480.3  tG 579  e2 0.02  nF 1.5  pS 0.08  ptS 0.08  fLog 0.38  pdΔ -0.4229  pkR 4.55  clip 0.01  kl -0.000 align[spf 43.2 e2 0.01 z0 0.99 n=50]
upd 1173  steps 2404352  sps 1292  opp rand  loss -0.320  pg -0.3188  v 0.003  ev +0.92  adv_std 0.067  tR -0.60  ent[s/d/p/e] 1.26/2.89/0.13/0.06  emits 0.06  spf 17.9  z0 0.97  garr 469.2  tG 561  e2 0.02  nF 1.1  pS 0.07  ptS 0.07  fLog 0.32  pdΔ -0.4311  pkR 4.05  clip 0.01  kl +0.003 align[spf 43.2 e2 0.01 z0 0.99 n=50]
upd 1174  steps 2406400  sps 1293  opp frzn  loss -0.200  pg -0.1993  v 0.002  ev +0.94  adv_std 0.055  tR -1.00  ent[s/d/p/e] 1.43/2.87/0.10/0.04  emits 0.06  spf 10.4  z0 0.98  garr 490.5  tG 590  e2 0.01  nF 1.0  pS 0.07  ptS 0.07  fLog 0.28  pdΔ -0.4298  pkR 4.25  clip 0.02  kl +0.003 align[spf 43.2 e2 0.01 z0 0.99 n=50]
upd 1175  steps 2408448  sps 1294  opp frzn  loss -0.054  pg -0.0525  v 0.002  ev +0.95  adv_std 0.057  tR -1.00  ent[s/d/p/e] 1.60/2.88/0.13/0.03  emits 0.09  spf 5.9  z0 0.98  garr 504.1  tG 614  e2 0.02  nF 1.6  pS 0.07  ptS 0.07  fLog 0.23  pdΔ -0.4288  pkR 4.81  clip 0.01  kl +0.001 align[spf 43.0 e2 0.01 z0 0.99 n=50]
upd 1176  steps 2410496  sps 1295  opp rand  loss +0.113  pg +0.1133  v 0.004  ev +0.93  adv_std 0.084  tR -0.33  ent[s/d/p/e] 1.33/2.89/0.16/0.04  emits 0.22  spf 7.5  z0 0.95  garr 522.9  tG 639  e2 0.04  nF 3.0  pS 0.07  ptS 0.07  fLog 0.27  pdΔ -0.4274  pkR 4.76  clip 0.01  kl -0.000 align[spf 43.0 e2 0.01 z0 0.99 n=50]
upd 1177  steps 2412544  sps 1296  opp frzn  loss +0.049  pg +0.0490  v 0.005  ev +0.95  adv_std 0.084  tR -0.67  ent[s/d/p/e] 1.43/2.89/0.17/0.06  emits 0.31  spf 9.8  z0 0.93  garr 491.8  tG 595  e2 0.06  nF 4.5  pS 0.07  ptS 0.08  fLog 0.29  pdΔ -0.4259  pkR 5.57  clip 0.02  kl +0.000 align[spf 40.8 e2 0.01 z0 0.98 n=50]
upd 1178  steps 2414592  sps 1296  opp rand  loss +0.254  pg +0.2550  v 0.002  ev +0.98  adv_std 0.046  tR +0.00  ent[s/d/p/e] 1.58/2.90/0.16/0.07  emits 0.45  spf 6.5  z0 0.92  garr 530.1  tG 643  e2 0.08  nF 6.9  pS 0.08  ptS 0.09  fLog 0.26  pdΔ -0.4177  pkR 5.97  clip 0.03  kl +0.007 align[spf 40.8 e2 0.01 z0 0.98 n=50]
upd 1179  steps 2416640  sps 1297  opp frzn  loss +0.310  pg +0.3098  v 0.006  ev +0.93  adv_std 0.073  tR -0.20  ent[s/d/p/e] 1.50/2.90/0.18/0.05  emits 0.24  spf 8.0  z0 0.94  garr 579.6  tG 705  e2 0.05  nF 5.0  pS 0.07  ptS 0.07  fLog 0.28  pdΔ -0.4288  pkR 5.62  clip 0.02  kl +0.001 align[spf 40.4 e2 0.01 z0 0.98 n=50]
upd 1180  steps 2418688  sps 1298  opp rand  loss +0.083  pg +0.0841  v 0.002  ev +0.96  adv_std 0.054  tR -0.67  ent[s/d/p/e] 0.77/2.85/0.09/0.05  emits 0.11  spf 12.8  z0 0.95  garr 595.5  tG 711  e2 0.04  nF 2.3  pS 0.06  ptS 0.07  fLog 0.31  pdΔ -0.4368  pkR 5.64  clip 0.01  kl +0.001 align[spf 40.4 e2 0.01 z0 0.98 n=50]
upd 1181  steps 2420736  sps 1299  opp rand  loss +0.051  pg +0.0513  v 0.004  ev +0.94  adv_std 0.079  tR -0.75  ent[s/d/p/e] 0.86/2.81/0.19/0.08  emits 0.23  spf 11.8  z0 0.92  garr 493.0  tG 571  e2 0.07  nF 2.7  pS 0.06  ptS 0.07  fLog 0.33  pdΔ -0.4357  pkR 4.35  clip 0.02  kl +0.003 align[spf 40.4 e2 0.01 z0 0.98 n=50]
